game_id,seed,created_at,event_count,cards_played,responses_played,attacks_declared,transforms,units_died,triggers_queued,state_based_passes,cards_drawn,healing_done,combat_damage_to_leader,combat_damage_to_unit,effect_damage,winner_index,first_player_index,turn_number,active_player_index,leader_hp_p1,leader_hp_p2,deck_id_p1,deck_id_p2,hand_p1,hand_p2,battlefield_p1,battlefield_p2,rules_version,commit_hash
0ddde2024e004ce18d236e4658e9a2f9,606712343,2026-08-24T12:32:39.782752+00:00,250,16,1,19,3,0,22,99,19,0,0,0,0,0,0,8,0,25,0,D002,D001,4,8,5,0,v0.1.1-M3.7.1,893ad21
d4c345528228487391f38cb68dbb12e2,1690249946,2026-08-24T12:32:39.794264+00:00,371,28,3,20,10,0,45,140,30,0,0,0,0,1,1,12,0,24,12,D002,D001,6,3,4,1,v0.1.1-M3.7.1,893ad21
e44e4a02c01246e29585ffade759d0fe,1167858856,2026-08-24T12:32:39.810883+00:00,368,28,4,19,8,0,42,141,31,0,0,0,0,1,1,13,0,20,22,D002,D001,6,3,2,2,v0.1.1-M3.7.1,893ad21
bbee786cc04f408d947da3601e78b517,187284083,2026-08-24T23:30:49.690486+00:00,401,28,3,23,9,0,44,159,31,0,0,0,0,0,0,12,1,17,16,D001,D002,2,8,4,1,v0.1.1-M3.7.3,
593ff0154f294498ad11b9a1a63302b5,1486144266,2026-08-24T23:30:49.712707+00:00,469,34,2,28,12,0,55,189,32,0,0,0,0,0,0,13,1,12,16,D001,D002,2,4,4,1,v0.1.1-M3.7.3,
37f8ce9b54d44e9a91ffb959c6bee37a,805956220,2026-08-24T23:30:49.736510+00:00,491,35,4,30,10,0,59,199,32,0,0,0,0,0,0,13,1,16,18,D001,D002,0,3,2,1,v0.1.1-M3.7.3,
dec9677793ba493f8bac8df4ea3b2760,769674534,2026-08-24T23:30:49.758295+00:00,486,32,5,31,8,0,54,191,34,0,0,0,0,0,1,15,1,3,23,D001,D002,4,3,0,4,v0.1.1-M3.7.3,
6a276524916b44a4919cd681d305caa0,1916529359,2026-08-24T23:30:49.779373+00:00,211,12,1,15,6,0,18,85,16,0,0,0,0,0,0,7,0,24,0,D001,D002,4,9,5,1,v0.1.1-M3.7.3,
63d7fa1ae92a4a4d8c0432e23df47373,513003890,2026-08-24T23:30:49.788222+00:00,311,22,4,17,5,0,36,122,24,0,0,0,0,0,1,11,0,24,0,D001,D002,3,5,4,1,v0.1.1-M3.7.3,
a6bb338b7059476aa887767611dadac2,748684864,2026-08-24T23:30:49.801540+00:00,395,27,4,23,10,0,45,151,31,0,0,0,0,0,1,12,1,9,19,D001,D002,4,6,5,2,v0.1.1-M3.7.3,
545269b041104f9db989c43959020343,659495265,2026-08-24T23:30:49.818069+00:00,484,34,6,30,9,0,57,197,31,0,0,0,0,0,0,12,1,19,13,D001,D002,0,1,2,2,v0.1.1-M3.7.3,
d84f51512c3b4b60a9d4d6d7afc3de54,502718922,2026-08-24T23:30:49.839063+00:00,361,25,0,21,10,0,43,143,29,0,0,0,0,0,0,10,1,19,13,D001,D002,4,10,3,0,v0.1.1-M3.7.3,
e8e4ff5aa5924369b7f9d34f9fb9b391,1006275023,2026-08-24T23:30:49.854418+00:00,353,27,1,20,9,0,39,139,29,0,0,0,0,0,0,10,1,12,18,D001,D002,2,9,2,4,v0.1.1-M3.7.3,
f8e2c1266e974f088b611937ea0ce9f5,971759485,2026-08-24T23:34:51.582758+00:00,512,32,1,32,13,0,59,197,32,0,0,0,0,0,1,13,1,1,22,D001,D002,5,4,1,3,v0.1.1-M3.7.3-smoke,
bf2dc95816994e4a9283433e63c744fe,1779502146,2026-08-24T23:34:51.608461+00:00,432,25,2,28,11,0,47,161,30,0,0,0,0,0,1,11,1,2,24,D001,D002,6,7,1,3,v0.1.1-M3.7.3-smoke,
77db3d53f05b42b1a32c083dec35d25a,214948639,2026-08-24T23:34:51.626178+00:00,374,24,4,20,7,0,40,139,27,0,0,0,0,0,0,11,0,21,0,D001,D002,3,6,5,0,v0.1.1-M3.7.3-smoke,
34e39540398c43bfac101db5c98b7b5e,1237793551,2026-08-24T23:34:51.641884+00:00,508,32,3,33,11,0,49,199,32,0,0,0,0,0,1,13,1,7,6,D001,D002,4,3,4,0,v0.1.1-M3.7.3-smoke,
273306b695c848a89e96b2aba9191a44,1911257102,2026-08-24T23:34:51.663581+00:00,446,27,1,27,13,0,52,166,31,0,0,0,0,0,1,12,1,10,12,D001,D002,4,9,2,3,v0.1.1-M3.7.3-smoke,
c5ddb062706e4abd98b39b8d457e5b33,1200602410,2026-08-24T23:34:51.680991+00:00,374,25,2,22,7,0,38,138,29,0,0,0,0,0,0,10,1,8,25,D001,D002,3,9,1,2,v0.1.1-M3.7.3-smoke,
5afe2839c21649e09072d88882e8f46a,1521686266,2026-08-24T23:34:51.696906+00:00,387,25,2,22,10,0,41,146,26,0,0,0,0,0,0,12,0,25,0,D001,D002,3,6,4,1,v0.1.1-M3.7.3-smoke,
c8170215178c48c99c26ad3048e2c5e7,2097983445,2026-08-24T23:34:51.712870+00:00,411,32,6,19,5,0,44,145,32,0,0,0,0,0,0,13,1,18,19,D001,D002,2,2,0,5,v0.1.1-M3.7.3-smoke,
7156abdfee0644b5a14d159d33de2589,871314560,2026-08-24T23:34:51.732550+00:00,498,36,5,27,5,0,51,180,35,0,0,0,0,0,0,16,1,6,25,D001,D002,0,4,1,5,v0.1.1-M3.7.3-smoke,
e92c3314f27340b9b8bab45520e4ecc7,835819167,2026-08-24T23:34:51.759917+00:00,433,30,4,22,12,0,48,161,31,0,0,0,0,0,1,12,1,17,13,D001,D002,2,5,4,2,v0.1.1-M3.7.3-smoke,
1ea1002a65ee4c76b6e5ab6ac187b2c6,697786786,2026-08-24T23:36:34.284810+00:00,525,34,3,30,15,0,59,202,33,0,0,0,0,0,1,14,1,12,17,D001,D002,3,3,5,3,v0.1.1-M3.7.3,79c67c4
a05dbcc4d0b04f658853a3d30ad7b9af,157280356,2026-08-24T23:36:34.310395+00:00,363,24,3,21,8,0,37,136,26,0,0,0,0,0,1,11,0,19,0,D001,D002,4,5,4,1,v0.1.1-M3.7.3,79c67c4
192647cba0f5422e840725e077066a13,1184324106,2026-08-24T23:36:34.326804+00:00,378,22,3,24,8,0,32,147,26,0,0,0,0,1,1,11,1,0,24,D001,D002,4,7,2,4,v0.1.1-M3.7.3,79c67c4
acf6331b96c94dfebeaaada1f19c4273,142671251,2026-08-24T23:36:34.343823+00:00,292,16,1,21,6,0,24,111,19,0,0,0,0,1,1,9,1,0,23,D001,D002,5,7,1,5,v0.1.1-M3.7.3,79c67c4
80174061362d4ffd9139ab0ba4c4b2be,32519212,2026-08-24T23:36:34.355781+00:00,379,27,1,20,7,0,41,140,30,0,0,0,0,0,0,11,1,13,21,D001,D002,4,8,2,0,v0.1.1-M3.7.3,79c67c4
95d43c88da0a47a496a3224733317f3d,589067357,2026-08-24T23:36:34.371426+00:00,450,30,5,22,10,0,53,159,33,0,0,0,0,0,0,14,1,23,18,D001,D002,4,4,3,2,v0.1.1-M3.7.3,79c67c4
5378eab9428448a9bd4a0b5db3735d2d,996492273,2026-08-24T23:36:34.390055+00:00,387,26,6,16,8,0,43,130,33,0,0,0,0,0,1,14,1,23,23,D001,D002,2,9,1,2,v0.1.1-M3.7.3,79c67c4
14f2a39231954955a1e8b1a8ce011ec3,523244600,2026-08-24T23:36:34.406173+00:00,337,19,2,22,8,0,32,124,24,0,0,0,0,1,1,10,1,0,25,D001,D002,6,7,1,5,v0.1.1-M3.7.3,79c67c4
593f4fb9a22740028298d0095ee8cccb,1872355809,2026-08-24T23:36:34.420182+00:00,375,26,1,21,9,0,42,133,30,0,0,0,0,0,1,11,1,13,19,D001,D002,6,7,0,5,v0.1.1-M3.7.3,79c67c4
9f0942fc8b7243f2aba2bce53f8c23fb,1413827851,2026-08-24T23:36:34.435162+00:00,272,15,0,19,7,0,25,105,18,0,0,0,0,1,1,8,1,0,25,D001,D002,7,6,1,5,v0.1.1-M3.7.3,79c67c4
9bc23c4327c649a4977eeb891905e3e5,952122484,2026-08-24T23:36:34.446423+00:00,389,28,1,20,9,0,45,141,31,0,0,0,0,0,0,12,0,23,0,D001,D002,2,10,4,0,v0.1.1-M3.7.3,79c67c4
572239e5d63541e39fa40b936bf1c840,1238429932,2026-08-24T23:36:34.461760+00:00,442,31,2,24,11,0,53,169,30,0,0,0,0,0,0,12,0,22,0,D001,D002,1,6,5,1,v0.1.1-M3.7.3,79c67c4
5ad76d8ac033467aa5a335574793f5ab,206574704,2026-08-24T23:36:34.483195+00:00,569,36,4,34,13,0,60,217,35,0,0,0,0,0,1,16,1,4,16,D001,D002,2,3,2,3,v0.1.1-M3.7.3,79c67c4
d965f44385b6451db123335cf45fca01,704255576,2026-08-24T23:36:34.510021+00:00,344,21,2,22,7,0,35,128,24,0,0,0,0,1,1,10,1,0,25,D001,D002,4,7,0,4,v0.1.1-M3.7.3,79c67c4
7a730c89d87c425eb961af75be21f136,447296307,2026-08-24T23:36:34.524833+00:00,464,31,3,25,9,0,49,176,33,0,0,0,0,0,1,14,1,16,11,D001,D002,3,6,3,1,v0.1.1-M3.7.3,79c67c4
5fa94fd423e04b61ab194f04faa657bf,420181981,2026-08-24T23:36:34.545050+00:00,447,26,4,28,9,0,41,174,29,0,0,0,0,1,0,12,1,0,18,D001,D002,3,6,1,5,v0.1.1-M3.7.3,79c67c4
b9fc5f1c3c8949b4886b1e6cc7202186,589225915,2026-08-24T23:36:34.564897+00:00,443,29,4,25,9,0,45,166,32,0,0,0,0,0,1,13,0,6,25,D001,D002,3,6,0,4,v0.1.1-M3.7.3,79c67c4
8c5b8924e74643dc8ed6fd98e18552be,1740961172,2026-08-24T23:36:34.584294+00:00,401,31,2,18,9,0,45,144,32,0,0,0,0,0,0,13,1,21,23,D001,D002,4,5,2,4,v0.1.1-M3.7.3,79c67c4
ad3b9b945ee4461fb14ea720fb9c51e4,539611,2026-08-24T23:36:34.602121+00:00,507,34,2,31,13,0,58,197,31,0,0,0,0,0,0,12,1,18,1,D001,D002,2,3,2,3,v0.1.1-M3.7.3,79c67c4
947c861532e5405d8bdd258059a6c195,482936465,2026-08-24T23:36:34.622167+00:00,372,27,2,19,5,0,42,130,31,0,0,0,0,0,0,12,1,19,21,D001,D002,5,7,3,2,v0.1.1-M3.7.3,79c67c4
ebe149d7ed414c07bd54cdc98e6a2d37,2089417693,2026-08-24T23:36:34.637645+00:00,503,33,3,29,12,0,50,188,34,0,0,0,0,0,1,15,1,17,8,D001,D002,5,3,4,2,v0.1.1-M3.7.3,79c67c4
9430b6df5ef542829ebb8c08d615caaa,1310247516,2026-08-24T23:36:34.658283+00:00,497,32,3,27,13,0,62,181,33,0,0,0,0,0,0,14,1,23,18,D001,D002,4,4,1,2,v0.1.1-M3.7.3,79c67c4
ec4e792510844358b2841e9c8920719b,2117924021,2026-08-24T23:36:34.677844+00:00,468,28,4,27,10,0,50,179,32,0,0,0,0,0,1,13,1,6,25,D001,D002,2,8,1,3,v0.1.1-M3.7.3,79c67c4
b9040f23f76946cb8b35f46c5dc905f3,1468536547,2026-08-24T23:36:34.697955+00:00,485,36,3,27,5,0,49,176,35,0,0,0,0,0,1,16,1,24,1,D001,D002,3,3,4,2,v0.1.1-M3.7.3,79c67c4
a1b3d67c42854c0c8ea68b067b099abd,1245825139,2026-08-24T23:36:34.717678+00:00,510,33,2,32,10,0,56,190,33,0,0,0,0,0,0,14,1,5,16,D001,D002,3,5,1,3,v0.1.1-M3.7.3,79c67c4
514144d4fc934460b51fdc344fd6c945,572366294,2026-08-24T23:36:34.737952+00:00,587,37,5,36,11,0,56,225,36,0,0,0,0,0,0,17,1,2,5,D001,D002,1,3,2,3,v0.1.1-M3.7.3,79c67c4
74d5431ad8a148e98ba4f36c887e3e07,1074049709,2026-08-24T23:36:34.762405+00:00,474,28,4,28,12,0,49,178,32,0,0,0,0,0,0,13,1,8,17,D001,D002,4,6,0,3,v0.1.1-M3.7.3,79c67c4
f9d52802cb4d45cab4c251f9e8bbbaca,769323384,2026-08-24T23:36:34.782775+00:00,492,26,2,33,14,0,51,184,33,0,0,0,0,0,1,14,0,16,0,D001,D002,7,8,5,0,v0.1.1-M3.7.3,79c67c4
7b799332920740b287cfd8e2a78f4e9b,261037257,2026-08-24T23:36:34.803776+00:00,464,32,5,24,9,0,54,173,32,0,0,0,0,0,0,13,1,24,16,D001,D002,1,4,1,2,v0.1.1-M3.7.3,79c67c4
80fdd09894e644ed8bd55bcf5af21de9,183798427,2026-08-24T23:36:34.823644+00:00,464,30,3,27,11,0,48,176,32,0,0,0,0,0,1,13,1,16,16,D001,D002,2,7,2,3,v0.1.1-M3.7.3,79c67c4
0bea3132d69e4fdcbc287ccdec71b74b,1089847035,2026-08-24T23:36:34.844236+00:00,285,19,2,16,5,0,28,106,20,0,0,0,0,0,1,10,0,24,0,D001,D002,4,5,5,0,v0.1.1-M3.7.3,79c67c4
0a9772950e234d0c9f288920c175741f,1921879376,2026-08-24T23:36:34.856835+00:00,417,28,4,19,10,0,42,148,34,0,0,0,0,0,1,15,0,19,19,D001,D002,5,7,3,1,v0.1.1-M3.7.3,79c67c4
52ebd65b5e694a09968b0f007076eb86,1547212053,2026-08-24T23:36:34.876628+00:00,401,29,2,21,9,0,45,144,31,0,0,0,0,0,1,12,1,14,18,D001,D002,4,6,2,2,v0.1.1-M3.7.3,79c67c4
016093aa0b604c2a9eac413db6ca7fa2,1178149687,2026-08-24T23:36:34.894557+00:00,539,34,1,35,11,0,53,211,33,0,0,0,0,0,1,16,0,8,0,D001,D002,3,5,4,0,v0.1.1-M3.7.3,79c67c4
e93d7d99484840e28b8879553944bdcd,433212383,2026-08-24T23:36:34.917917+00:00,213,11,0,16,4,0,15,81,15,0,0,0,0,1,1,7,1,0,24,D001,D002,8,6,0,5,v0.1.1-M3.7.3,79c67c4
c17c16a975e04d7fa108de5cf1560561,643216962,2026-08-24T23:36:34.927932+00:00,495,31,6,28,12,0,53,187,32,0,0,0,0,0,0,13,1,21,6,D001,D002,2,3,5,0,v0.1.1-M3.7.3,79c67c4
d972cde390914cd5b7db93ba3258d888,463307998,2026-08-24T23:36:34.948780+00:00,463,36,4,21,6,0,53,172,34,0,0,0,0,0,1,15,1,21,16,D001,D002,2,2,2,3,v0.1.1-M3.7.3,79c67c4
c5279ab70eeb4ad69407dd5a06f2e31e,349258260,2026-08-24T23:36:34.968247+00:00,342,22,0,21,10,0,36,133,24,0,0,0,0,0,0,9,0,21,0,D001,D002,4,8,4,2,v0.1.1-M3.7.3,79c67c4
9aba585b336e489cb3aa908574a53bea,450861497,2026-08-24T23:36:34.983662+00:00,469,32,3,27,9,0,47,177,33,0,0,0,0,1,1,14,1,0,24,D001,D002,3,5,1,5,v0.1.1-M3.7.3,79c67c4
a305c0492ee34b878cfa748c8ad7c559,1814243767,2026-08-24T23:36:35.006376+00:00,439,31,4,22,11,0,52,159,32,0,0,0,0,0,1,13,1,20,20,D001,D002,3,4,3,4,v0.1.1-M3.7.3,79c67c4
2e15309614934d768bee3b6aa8131bce,1854958559,2026-08-24T23:36:35.024928+00:00,387,25,3,23,8,0,38,141,26,0,0,0,0,0,0,13,0,19,0,D001,D002,4,4,3,1,v0.1.1-M3.7.3,79c67c4
b105c5bdbb874bdda7a1c232bee7a9fe,113802286,2026-08-24T23:36:35.041636+00:00,451,29,3,27,9,0,52,166,32,0,0,0,0,0,1,13,0,22,0,D001,D002,5,5,3,0,v0.1.1-M3.7.3,79c67c4
d6a1d383166e4e09b60bed3207ab04a7,59168227,2026-08-24T23:36:35.060855+00:00,481,33,4,28,10,0,52,180,32,0,0,0,0,0,1,13,1,2,21,D001,D002,1,4,1,3,v0.1.1-M3.7.3,79c67c4
1ba4affca3144b329b9fc1e9b21afdec,358982966,2026-08-24T23:36:35.081167+00:00,394,26,0,25,6,0,40,145,30,0,0,0,0,1,1,12,1,0,23,D001,D002,6,8,1,5,v0.1.1-M3.7.3,79c67c4
6b7eae0cd38543b1a22debcc0662eae0,2105351636,2026-08-24T23:36:35.098041+00:00,383,24,5,19,8,0,41,140,30,0,0,0,0,0,0,11,1,16,20,D001,D002,2,9,4,3,v0.1.1-M3.7.3,79c67c4
19002427a3b54a7a93dcc43139b9e8f5,1149719622,2026-08-24T23:36:35.115391+00:00,374,26,1,19,9,0,45,132,30,0,0,0,0,0,0,11,1,15,22,D001,D002,3,10,2,0,v0.1.1-M3.7.3,79c67c4
b277c7bacc5446949e4e453b64b52b40,1988394632,2026-08-24T23:36:35.131731+00:00,440,29,4,21,13,0,51,162,32,0,0,0,0,0,1,13,1,19,21,D001,D002,3,6,4,0,v0.1.1-M3.7.3,79c67c4
d792064632c6465193927e4ff09ea3a2,1195565922,2026-08-24T23:36:35.151790+00:00,446,28,1,30,11,0,51,170,25,0,0,0,0,0,0,12,0,23,0,D001,D002,2,4,4,0,v0.1.1-M3.7.3,79c67c4
be120633bc7245ad99a0f7689f1609b8,835333465,2026-08-24T23:36:35.170222+00:00,391,26,5,20,9,0,40,141,30,0,0,0,0,0,0,11,1,17,16,D001,D002,2,7,5,0,v0.1.1-M3.7.3,79c67c4
0be97712d3d74bff94ac7886a99efcc3,1566929166,2026-08-24T23:36:35.186577+00:00,358,19,3,24,8,0,29,139,23,0,0,0,0,0,1,11,0,6,0,D001,D002,4,7,5,0,v0.1.1-M3.7.3,79c67c4
53d84c82d1014708a507a49236d43102,1353496853,2026-08-24T23:36:35.203359+00:00,432,32,5,20,8,0,46,151,34,0,0,0,0,0,1,15,1,14,25,D001,D002,2,5,2,4,v0.1.1-M3.7.3,79c67c4
45b133ee20f84bcea9866ceb6d441e39,480074643,2026-08-24T23:36:35.222981+00:00,452,26,4,28,10,0,43,168,32,0,0,0,0,1,0,13,1,0,20,D001,D002,4,8,3,4,v0.1.1-M3.7.3,79c67c4
853efff2f6fe4e8495abe4335bb7bece,637356387,2026-08-24T23:36:35.244082+00:00,467,31,5,22,16,0,51,171,33,0,0,0,0,0,0,14,1,19,13,D001,D002,2,5,5,4,v0.1.1-M3.7.3,79c67c4
56602875660e4dbc8a6b03cd8dd28ad5,1382577648,2026-08-24T23:36:35.264479+00:00,492,31,5,27,11,0,50,190,33,0,0,0,0,0,1,14,1,20,2,D001,D002,4,3,3,2,v0.1.1-M3.7.3,79c67c4
c371d01236984e35a005d4f63fc898b0,707648712,2026-08-24T23:36:35.287257+00:00,380,28,2,16,11,0,45,138,31,0,0,0,0,0,1,12,1,17,24,D001,D002,4,7,2,4,v0.1.1-M3.7.3,79c67c4
7220d5f29dd8425f880e6c44a639d2d7,1634140663,2026-08-24T23:36:35.304726+00:00,393,24,3,26,7,0,38,152,26,0,0,0,0,1,1,10,1,0,17,D001,D002,5,4,1,4,v0.1.1-M3.7.3,79c67c4
e904667bb1204ce8aa9ee20e80eba207,693988798,2026-08-24T23:36:35.322191+00:00,510,32,4,29,15,0,52,195,33,0,0,0,0,0,0,14,1,12,8,D001,D002,2,5,4,5,v0.1.1-M3.7.3,79c67c4
968c467c4b464415a646a3a4b960cba4,1225365523,2026-08-24T23:36:35.346129+00:00,516,38,5,27,9,0,56,195,35,0,0,0,0,0,1,16,0,24,0,D001,D002,1,1,5,0,v0.1.1-M3.7.3,79c67c4
4a1085a7b8ca4abb8928a81b4eda110d,1313638526,2026-08-24T23:36:35.369478+00:00,534,33,3,34,14,0,55,208,33,0,0,0,0,0,0,14,0,18,0,D001,D002,1,6,4,1,v0.1.1-M3.7.3,79c67c4
4834f9b976644d8985535c90c5e085a9,2105045515,2026-08-24T23:36:35.392837+00:00,427,28,4,23,9,0,46,155,32,0,0,0,0,0,1,13,1,14,16,D001,D002,5,5,3,2,v0.1.1-M3.7.3,79c67c4
d5c1c87cc54f4f279a69148a9b77bf41,1105606685,2026-08-24T23:36:35.410694+00:00,354,23,4,17,8,0,41,122,30,0,0,0,0,0,0,11,1,18,22,D001,D002,6,7,1,4,v0.1.1-M3.7.3,79c67c4
6faedd913761481db2e41c39b46c8e87,98090816,2026-08-24T23:36:35.425441+00:00,546,36,4,32,11,0,63,210,33,0,0,0,0,0,0,14,1,13,18,D001,D002,0,3,2,0,v0.1.1-M3.7.3,79c67c4
df99df0bb3324119a1f19ef602275403,435706804,2026-08-24T23:36:35.448384+00:00,394,21,4,29,8,0,38,154,23,0,0,0,0,1,0,9,1,0,22,D001,D002,1,7,1,5,v0.1.1-M3.7.3,79c67c4
f88b542deecd4570bcf44ec572c57ac7,1018987421,2026-08-24T23:36:35.464657+00:00,389,26,3,23,6,0,38,143,30,0,0,0,0,0,0,11,1,5,25,D001,D002,5,6,2,0,v0.1.1-M3.7.3,79c67c4
fe9f0935a5c84981989c5d8ba67ad78a,300713630,2026-08-24T23:36:35.480971+00:00,495,36,3,28,9,0,57,184,33,0,0,0,0,0,1,14,1,22,10,D001,D002,2,2,4,2,v0.1.1-M3.7.3,79c67c4
81dea9ed561848b0ab44663d678cc675,1977431480,2026-08-24T23:36:35.502145+00:00,489,30,5,28,12,0,54,189,31,0,0,0,0,0,0,12,1,14,22,D001,D002,2,4,4,2,v0.1.1-M3.7.3,79c67c4
0ddad61e0c754617bc7131bb3e842462,2077681617,2026-08-24T23:36:35.521729+00:00,459,31,3,26,10,0,51,172,32,0,0,0,0,0,1,13,1,14,19,D001,D002,5,3,2,3,v0.1.1-M3.7.3,79c67c4
33afe635c65244b986ddef3c56ba4bbc,1092438438,2026-08-24T23:36:35.540883+00:00,449,30,5,26,7,0,45,165,31,0,0,0,0,0,0,14,0,25,0,D001,D002,3,3,5,1,v0.1.1-M3.7.3,79c67c4
0df3e1300cb94ce7aedee19adb5f4b34,834204440,2026-08-24T23:36:35.559259+00:00,460,31,2,29,8,0,48,176,31,0,0,0,0,0,1,13,0,11,0,D001,D002,4,4,2,2,v0.1.1-M3.7.3,79c67c4
5d1b1334bd3048c895c1e2f20c2ee2a0,1672437409,2026-08-24T23:36:35.578935+00:00,512,36,4,29,9,0,57,193,33,0,0,0,0,0,0,14,1,21,15,D001,D002,2,1,2,2,v0.1.1-M3.7.3,79c67c4
fba38751710b4e40bf6d6c1fb7c49771,1582605313,2026-08-24T23:36:35.600568+00:00,329,23,3,18,4,0,30,113,26,0,0,0,0,1,1,13,1,0,25,D001,D002,7,3,1,5,v0.1.1-M3.7.3,79c67c4
65b2a46b61a148e48b95d2dd86588fc1,1083987494,2026-08-24T23:36:35.615247+00:00,546,37,1,35,11,0,61,213,33,0,0,0,0,0,0,14,0,17,0,D001,D002,1,4,3,1,v0.1.1-M3.7.3,79c67c4
a2b39b91a76f4819b5acb8d800cbe755,467332764,2026-08-24T23:36:35.637631+00:00,394,28,2,22,8,0,41,152,28,0,0,0,0,0,0,11,0,25,0,D001,D002,2,6,5,2,v0.1.1-M3.7.3,79c67c4
14a166d091e84ec3814d9de95a6ee3b1,976358897,2026-08-24T23:36:35.654472+00:00,453,30,5,22,10,0,48,163,34,0,0,0,0,0,0,15,1,19,11,D001,D002,3,6,3,1,v0.1.1-M3.7.3,79c67c4
f6133ae3afdd463186da76e57db4fd82,172808389,2026-08-24T23:36:35.679993+00:00,433,30,4,21,9,0,53,157,32,0,0,0,0,0,1,13,1,23,9,D001,D002,4,4,4,0,v0.1.1-M3.7.3,79c67c4
1d9837bb62fc446d83a90786467301e3,1925272192,2026-08-24T23:36:35.701371+00:00,317,22,2,14,8,0,37,108,29,0,0,0,0,0,0,10,1,25,16,D001,D002,4,11,2,1,v0.1.1-M3.7.3,79c67c4
d740ff00523d4ce2b577b379fc2b3544,663155553,2026-08-24T23:36:35.724253+00:00,516,29,6,32,13,0,48,202,32,0,0,0,0,0,0,13,1,6,11,D001,D002,2,5,3,2,v0.1.1-M3.7.3,79c67c4
b80f9178488a4bf49e933c02c0a3eef5,435745554,2026-08-24T23:36:35.750020+00:00,372,22,3,23,9,0,40,139,26,0,0,0,0,0,0,10,0,23,0,D001,D002,3,8,5,0,v0.1.1-M3.7.3,79c67c4
0b3350cf6c9145cf998b5262cc1631cf,1413123383,2026-08-24T23:36:35.767072+00:00,418,30,3,21,6,0,42,152,33,0,0,0,0,0,1,14,1,20,11,D001,D002,3,7,4,2,v0.1.1-M3.7.3,79c67c4
63342522729e44689e508ed9b9257bd4,1954077354,2026-08-24T23:36:35.786415+00:00,361,22,1,24,7,0,34,139,27,0,0,0,0,1,0,9,1,0,22,D001,D002,5,9,0,5,v0.1.1-M3.7.3,79c67c4
ec955930169c4c7a9fe5dfd35e26692b,625591200,2026-08-24T23:36:35.802757+00:00,406,31,3,17,7,0,44,143,34,0,0,0,0,0,1,15,1,18,21,D001,D002,4,6,3,4,v0.1.1-M3.7.3,79c67c4
d20bccc12eab44658be5a8f64d00404d,752788670,2026-08-24T23:36:35.822760+00:00,498,36,4,26,8,0,54,186,34,0,0,0,0,0,0,15,1,21,13,D001,D002,3,1,2,2,v0.1.1-M3.7.3,79c67c4
dcce6f4e6ae64584a6ebc760f1312f6c,243804649,2026-08-24T23:36:35.844844+00:00,479,33,3,28,12,0,56,182,31,0,0,0,0,0,1,12,1,20,12,D001,D002,1,4,3,3,v0.1.1-M3.7.3,79c67c4
dc8a80230449484c886d6b3823c2b2e2,173469164,2026-08-24T23:36:35.865802+00:00,378,26,1,23,7,0,41,141,28,0,0,0,0,0,1,11,0,22,0,D001,D002,2,9,4,0,v0.1.1-M3.7.3,79c67c4
c6ea797535704e789c16aacd00309fd2,658792314,2026-08-24T23:36:35.883311+00:00,467,32,3,26,8,0,52,172,33,0,0,0,0,0,1,14,1,5,22,D001,D002,4,4,1,5,v0.1.1-M3.7.3,79c67c4
da438e8c3e274fbb97a9ffd20f25df45,883106459,2026-08-24T23:36:35.902550+00:00,388,23,1,26,9,0,37,150,26,0,0,0,0,1,0,10,1,0,21,D001,D002,5,7,1,5,v0.1.1-M3.7.3,79c67c4
1c487da2e0914f96aaf9269cb26cd75b,743887190,2026-08-24T23:36:35.919129+00:00,419,28,4,22,11,0,47,153,31,0,0,0,0,0,1,12,1,12,25,D001,D002,2,7,3,1,v0.1.1-M3.7.3,79c67c4
7de84035a8d14e8ea2dc7aa27dfeebd2,1207733410,2026-08-24T23:36:35.940154+00:00,391,27,1,20,10,0,48,144,30,0,0,0,0,0,1,11,1,17,24,D001,D002,5,7,0,4,v0.1.1-M3.7.3,79c67c4
dcd5cf11ba9147659fd6a6dd0f3c9519,837250900,2026-08-24T23:36:35.958492+00:00,495,31,6,29,11,0,50,182,33,0,0,0,0,0,0,14,1,21,9,D001,D002,2,4,0,3,v0.1.1-M3.7.3,79c67c4
ffc916634af444038ff16caa464eb68f,318500341,2026-08-24T23:36:35.978762+00:00,258,16,0,16,7,0,25,93,19,0,0,0,0,0,0,9,0,25,0,D001,D002,4,9,5,1,v0.1.1-M3.7.3,79c67c4
ca46e68c2f6f4343b9a5c2ae9ac63b09,934794229,2026-08-24T23:36:35.990423+00:00,497,32,3,29,11,0,57,183,33,0,0,0,0,0,0,14,1,14,7,D001,D002,2,6,2,2,v0.1.1-M3.7.3,79c67c4
90c900573d544c6ba171256fd69be01e,1595882367,2026-08-24T23:36:36.010649+00:00,318,23,3,14,8,0,36,113,28,0,0,0,0,0,0,9,1,23,17,D001,D002,2,10,3,1,v0.1.1-M3.7.3,79c67c4
fb921d399cc84ff19fb61b040aade6ca,79619319,2026-08-24T23:36:36.024366+00:00,500,38,0,27,9,0,59,188,34,0,0,0,0,0,1,15,1,16,16,D001,D002,2,4,5,3,v0.1.1-M3.7.3,79c67c4
fb61c425e90d4d6ea5a8b874419241b5,613541943,2026-08-24T23:36:36.046161+00:00,349,22,2,21,6,0,29,135,24,0,0,0,0,1,0,11,1,0,16,D001,D002,4,6,2,5,v0.1.1-M3.7.3,79c67c4
